CustomerID,FullName,DOB,Gender,City,State,Email,Phone,CustomerSegment,Status,JoinDate
598,Tonya George,28-01-1960,Male,Royport,Georgia,laura80@example.net,490.328.9562x71546,Premium,Active,16-09-2025
599,David Turner,05-03-1952,Male,Garciaside,Massachusetts,tarnold@example.com,(610)803-8764x549,VIP,Active,22-09-2025
600,Katelyn Thompson,04-10-1983,Male,North Jamesfurt,Texas,ljohnson@example.org,(473)713-4668x2430,Regular,Active,07-04-2023
601,Richard Green,01-05-2010,Male,East Joseph,Pennsylvania,kelly46@example.com,235-763-9635,Regular,Active,23-10-2022
602,John Fletcher,31-08-1988,Female,East Peterside,Florida,solomonrhonda@example.net,970-524-7123,Premium,Inactive,01-10-2025
603,Jeremy Munoz,23-09-1958,Male,South Melanie,Massachusetts,john69@example.org,(894)360-6686x219,Regular,Active,02-06-2026
604,Aaron Brown,09-08-1964,Female,New Shirley,California,thomasflynn@example.net,8017036154,VIP,Active,27-02-2022
605,Steven Reyes,18-09-1958,Female,Laratown,Massachusetts,ashley35@example.com,(414)549-9222x351,Premium,Active,30-08-2025
606,Adam Davis,27-03-2008,Female,Youngbury,New York,chadjones@example.org,(459)780-9423,Regular,Active,22-02-2024
607,Randy Ramos,23-01-1997,Male,Joshuatown,Texas,alicia56@example.net,+1-399-908-8546x001,New,Active,01-07-2025
608,Ronnie Brown,16-05-1974,Female,North Rogerberg,Massachusetts,dturner@example.net,(615)739-0419x45327,Regular,Active,20-06-2024
609,Margaret Hayes,28-04-1963,Female,Port Meganfurt,New York,david85@example.net,(880)628-8838,VIP,Active,23-12-2022
610,Samantha Snyder,15-03-1966,Male,West Andrewside,Michigan,njohnson@example.org,001-770-637-3327x98504,Regular,Active,27-04-2025
611,Nicholas Harris,26-03-1987,Female,Port Kimberly,Colorado,vanessawilliams@example.net,742-656-3267x41963,VIP,Active,01-10-2024
612,Erin Cannon,23-09-1986,Female,Elizabethville,Michigan,timothyhale@example.org,001-936-955-3985x715,New,Active,05-05-2024
613,Julie Walter,18-10-1956,Female,Chelseaberg,Illinois,gloverian@example.net,473-558-5878x9539,Regular,Active,22-07-2021
614,Shane Pennington,24-05-1954,Male,East Darrell,Texas,ymurphy@example.net,(497)577-2036x8544,Regular,Active,15-07-2024
615,Jason Green,01-04-1952,Female,Parkerstad,Virginia,travis25@example.org,410.849.9641x592,New,Active,13-02-2025
616,Taylor Flores,05-10-1950,Female,Lake Jeffreyview,Colorado,charles09@example.net,(238)506-1732,Regular,Inactive,04-04-2026
617,Christian Douglas,11-07-1975,Male,East Crystal,Massachusetts,michael80@example.net,+1-265-677-6327x2468,Regular,Active,17-08-2022
618,Suzanne Fisher,11-05-1965,Male,Angelicaborough,Texas,myerssherri@example.net,001-895-443-0003,Regular,Inactive,28-05-2026
619,Heather Hayden,18-11-1952,Female,South Nicoletown,Washington,matthew93@example.net,(785)212-7363,Premium,Active,02-09-2022
620,Cassie Payne,09-01-2010,Female,Wellsview,Washington,davidthomas@example.org,2627021258,Regular,Active,01-02-2026
621,Chase Castillo,07-08-1975,Female,Shawnstad,North Carolina,ewalters@example.net,594-754-8134x967,Regular,Active,08-02-2026
622,Kathryn Shaw,16-02-2006,Male,Barneshaven,Illinois,kmalone@example.org,(872)703-6283,Premium,Active,24-05-2022
623,Rachel Dickerson,03-01-1972,Female,Aaronmouth,Michigan,jacqueline40@example.org,+1-486-307-1683x988,Regular,Inactive,20-10-2022
624,Alexander Wheeler,06-10-1977,Female,Bennettstad,Illinois,butlerterri@example.org,801.375.9494,New,Active,15-09-2023
625,Bradley Long,27-01-1963,Male,Alexanderberg,Georgia,lauren13@example.net,+1-914-452-3966x70523,VIP,Active,24-04-2026
626,Melissa Franklin,22-05-1971,Male,West Edwardmouth,Massachusetts,melissarivera@example.org,752.767.2555x49390,VIP,Active,18-02-2022
627,Sheryl Morris,22-09-1999,Male,Lake Jackside,Illinois,erivera@example.org,964.703.4443x6779,Premium,Active,24-02-2026
628,James Prince,29-07-1961,Female,Jessicatown,Massachusetts,vmyers@example.net,+1-523-578-8687x3535,Premium,Active,06-06-2025
629,Tracy Rose,23-08-1984,Female,Hartport,Colorado,teresa78@example.net,+1-998-958-9917x73981,Regular,Active,21-02-2025
630,Gabriela Lane,20-04-1971,Female,Morrisside,Virginia,daniel00@example.org,394.631.5802x45557,Premium,Inactive,11-01-2023
631,Larry Thompson,21-04-1953,Male,Nelsonchester,Massachusetts,valentinemicheal@example.net,645-254-4878x85536,Regular,Active,16-10-2024
632,Isabella Moore,22-06-2008,Female,Port Lisa,Colorado,lisabailey@example.net,672-967-4686x834,Regular,Active,03-06-2022
633,Joyce Ford,08-05-1953,Female,South Stephanieview,Ohio,shawnmacias@example.org,001-649-414-9210x2348,Premium,Active,26-01-2025
634,Brandon Wilson,08-04-1997,Female,Port Emilyfurt,Michigan,scox@example.org,(309)256-6138x85821,Premium,Active,28-10-2024
635,Alyssa Serrano,09-06-1987,Female,East Vanessachester,Florida,omckinney@example.org,957-336-0429x286,New,Active,10-12-2024
636,Stephanie Keith,21-08-1962,Male,Rodneyhaven,Ohio,ebishop@example.net,9143118751,Regular,Active,28-04-2026
637,Robert Williams,08-10-1970,Female,Port Jenniferhaven,Massachusetts,wagnerstephanie@example.com,8596502438,New,Active,30-12-2025
638,Mr. Charles Owens,31-07-1993,Male,South Jacobton,Virginia,andreabarnes@example.com,-2010,Regular,Active,16-03-2023
639,Ryan Kemp,29-01-1960,Female,Lesliemouth,California,kevinmcdonald@example.net,-1758,VIP,Active,03-09-2021
640,Steven Willis,11-09-1962,Male,Lake Maria,California,david16@example.org,(838)918-8013,Regular,Active,18-06-2023
641,Veronica Kirby,13-07-1976,Male,Scottburgh,Arizona,twalker@example.com,+1-332-507-4552x4271,New,Active,03-08-2024
642,Juan Miller,19-12-1957,Male,Gaineston,North Carolina,karenlam@example.com,+1-857-394-4342x776,Premium,Inactive,09-03-2023
643,Anthony Barnes,26-05-1967,Male,Lake Elizabethmouth,Florida,markrobinson@example.com,467.768.6579,Regular,Inactive,21-01-2023
644,Cindy Patterson,02-08-1950,Female,Port Michael,Illinois,jamespearson@example.net,(910)680-8512,Regular,Active,31-05-2026
645,Christopher Kelly,20-09-1984,Male,Angelachester,Washington,rodgersjermaine@example.net,(788)893-6898x855,New,Active,24-12-2023
646,Crystal Chapman,23-04-1960,Female,Boydtown,California,armstrongjohn@example.org,208-813-6917x3975,Premium,Active,15-08-2024
647,Eric Patterson,05-12-1987,Female,West Corymouth,Ohio,cervantesbrandi@example.net,467-447-5467x8208,Regular,Active,30-04-2024
648,Rebecca Briggs,20-11-2005,Male,Stoneport,Florida,honicholas@example.org,553-846-4374,Premium,Active,26-01-2024
649,Christopher Schmidt,22-04-1959,Female,North Richardborough,Colorado,angela77@example.org,6122096926,Regular,Active,02-07-2025
650,William Thornton,12-06-1976,Male,Parkerborough,California,fwilliams@example.net,001-286-949-8667,New,Active,20-01-2022
651,Jennifer Perez,28-11-1989,Female,North Leonard,Texas,amandastout@example.net,+1-473-721-9220x9339,Regular,Active,14-06-2022
652,Erica White,10-07-1975,Female,Smithfurt,Ohio,danielmatthews@example.com,430-244-4085,Regular,Active,13-01-2022
653,Erica Mooney,02-02-1990,Male,East Christopherhaven,Florida,ryannicholson@example.net,836-258-8185,Regular,Active,11-07-2023
654,Jonathan Lane,20-05-1994,Female,Millerland,Illinois,banderson@example.com,(442)708-2234x65302,Premium,Active,04-03-2025
655,Joseph Whitehead,14-11-1998,Female,Craigberg,North Carolina,whawkins@example.com,909-374-1022,Premium,Active,03-06-2024
656,Tanya Dixon,15-01-1958,Female,Alexandriamouth,Texas,rangelchristopher@example.org,416-251-6879,VIP,Active,11-12-2025
657,Christopher Taylor,01-06-1981,Female,Theresafort,Michigan,matthew01@example.org,-4253,Regular,Active,31-10-2022
658,Melissa Walters,24-05-1960,Female,West Aliciastad,Illinois,ugarcia@example.net,001-369-897-6769x955,Regular,Active,04-08-2023
659,Donald Moreno,24-06-1992,Male,New Julie,Massachusetts,nshelton@example.com,485-705-3160x38402,Regular,Active,29-05-2024
660,Eric Franklin,11-12-1955,Female,Richardsonhaven,Florida,kathryn14@example.com,7868636494,New,Active,12-03-2026
661,Barry Austin,13-03-1982,Male,Williamfort,Texas,smithbrittany@example.net,743.523.8815,Premium,Active,24-01-2022
662,Tammy Stanley,25-03-1966,Male,Lake Johnberg,Michigan,tylershepard@example.org,001-831-298-7673x26993,New,Active,04-02-2026
663,Dr. Donald Rojas,06-09-1956,Male,Port Kevin,Ohio,jamesrandall@example.net,+1-507-889-1955x797,New,Inactive,20-07-2022
664,Patrick Moore,21-09-1973,Male,Williamsberg,California,tammy48@example.org,281.234.3267x364,Regular,Active,04-12-2025
665,Adam Hampton,21-07-1987,Female,South Kurtport,Virginia,fisherjustin@example.org,530.276.3001,Regular,Inactive,10-11-2023
666,Donald Lucas,27-05-1988,Female,West Dalton,Pennsylvania,wilkinsonkim@example.net,-10279,Regular,Active,17-04-2023
667,Richard Lee,16-02-1976,Male,Lake Brian,New York,murphykevin@example.com,755-612-4085x0362,Premium,Active,30-11-2023
668,Erica Banks,27-03-1957,Female,North Glenn,Massachusetts,smccoy@example.com,687-816-3976,Regular,Active,24-10-2025
669,Jennifer Ibarra,29-04-1982,Female,Alanstad,Colorado,tamara63@example.net,888.711.8044x361,New,Active,21-03-2026
670,Kevin Barrera,08-09-2009,Male,Marieton,California,cassandra99@example.net,(598)201-3166x34352,Regular,Active,21-04-2025
671,Troy Williams,19-07-1958,Female,Zacharyshire,North Carolina,leemitchell@example.net,(338)661-3359x410,Regular,Active,11-04-2024
672,Joshua Ochoa,01-11-2004,Female,Port Michael,Michigan,daniel75@example.org,222-871-9056,Regular,Inactive,11-08-2025
673,Diana Dennis,28-03-1954,Male,Holthaven,Ohio,smithkathleen@example.org,-4521,Regular,Inactive,29-09-2022
674,Julia Holden,21-06-1994,Female,South Janet,Illinois,juarezcrystal@example.org,001-452-522-3556,VIP,Active,15-01-2025
675,Evan Lopez,06-03-1967,Female,Watsonville,California,mikayla58@example.com,001-720-933-7351x24318,Regular,Inactive,16-03-2022
676,Aimee Higgins,12-07-1980,Male,East Ryan,Washington,kendra59@example.com,001-418-490-7207x85073,Premium,Active,21-10-2022
677,Fred Velazquez,29-11-1960,Female,West Veronicaburgh,Georgia,meyerbrittany@example.com,+1-997-909-2594x243,Premium,Inactive,11-05-2026
678,Joy Owens,03-11-1991,Male,West Ashley,Massachusetts,angela56@example.org,971.404.4734,Regular,Active,19-07-2023
679,Nicole Cook,13-10-1985,Female,New Tarahaven,Ohio,vbishop@example.org,001-389-809-4361x70763,Regular,Active,14-08-2022
680,Elizabeth Hall,17-08-2007,Female,Huffborough,California,jonesmelissa@example.org,484-379-0847,VIP,Active,24-10-2025
681,Michele Huffman,20-05-1990,Male,Reginaldberg,Illinois,max00@example.com,320.504.4964x9971,New,Active,23-11-2025
682,Nicholas Frost II,28-01-1958,Female,Port Patricialand,New York,hfrench@example.net,+1-589-605-7217x9447,VIP,Active,12-10-2025
683,Sharon Adams,08-05-1964,Female,Harmonport,Florida,michellephillips@example.net,687-795-6606x641,Regular,Active,22-12-2024
684,Andrew Jones,04-09-1973,Female,Michaelmouth,Washington,wesleytaylor@example.com,-1745,New,Active,19-09-2025
685,Rebecca Murphy,14-04-1951,Male,Lake Mirandachester,Georgia,marcbolton@example.com,(575)717-5481x3546,VIP,Active,09-06-2025
686,Dennis Kirby,06-02-1998,Male,West Lauraberg,Illinois,hillthomas@example.org,-4637,Premium,Active,24-08-2024
687,Rhonda Blair,10-02-1998,Female,East Kennethchester,New York,travismcdaniel@example.com,791-448-3381x584,Premium,Active,05-04-2022
688,Cynthia Davis,21-04-1965,Female,Turnerborough,Florida,wjames@example.net,001-884-514-3744,New,Active,26-08-2024
689,Heidi Moore,22-05-2005,Female,Port Nicole,Illinois,robersontimothy@example.net,001-743-743-0634x52454,Premium,Active,25-03-2023
690,Michelle Ross,12-08-2003,Male,Phamfort,Illinois,ericquinn@example.com,(431)855-7778,Premium,Active,28-04-2022
691,William Weeks,08-06-1963,Male,Williamstad,Massachusetts,brian80@example.org,793.811.4718x284,VIP,Inactive,13-09-2021
692,Todd Tate,18-06-1977,Male,Pagehaven,Massachusetts,wilkinsoneric@example.com,895-687-6492,New,Inactive,11-05-2024
693,Colin Rogers,14-03-2009,Male,Goodmanmouth,Florida,masseymeghan@example.org,585-443-0039x04706,Regular,Active,10-09-2023
694,John Alvarado,02-02-1953,Female,New David,Michigan,davidsonmatthew@example.com,794-938-6241x920,Regular,Active,11-10-2024
695,Jackie Moore,05-01-1978,Male,New Jeffrey,Oregon,paulmartinez@example.net,-5140,VIP,Inactive,25-09-2021
696,Sherry Lewis,01-06-1962,Female,East Todd,California,gabrielhart@example.net,708-374-2772,Regular,Active,07-01-2025
697,Mitchell Ward DDS,02-04-1956,Female,Wendyburgh,Arizona,qguerrero@example.org,265-856-7890,Premium,Active,19-09-2021
698,Jon Bishop,30-04-2001,Female,Loveton,Colorado,juliabenitez@example.net,+1-481-363-3480x330,Regular,Active,21-02-2022
699,David Blanchard,08-10-2002,Female,Sarahborough,Illinois,paul61@example.com,232.606.7710x541,Regular,Active,01-11-2024
700,Jeffrey Jones,20-07-1973,Female,Byrdside,Illinois,angel73@example.org,(390)270-8404x50384,New,Active,24-07-2024
701,Sean Browning,18-06-1961,Male,Anthonyland,Michigan,vmiller@example.org,810-865-8787,Premium,Active,23-02-2022
702,Edward Johnson,06-11-1985,Male,North Amymouth,Georgia,ian23@example.net,-7735,Premium,Active,14-11-2025
703,Stephanie Garcia,18-07-2009,Male,East Jeffreyburgh,Texas,jameslong@example.net,001-853-476-2332,Regular,Active,24-05-2024
704,Benjamin Strickland,19-11-1955,Female,Christineburgh,Washington,paul33@example.org,001-943-805-7839x3388,Regular,Active,09-11-2022
705,Stacy Becker,20-06-1975,Female,West Richard,Virginia,hturner@example.net,546.755.8514x0315,Premium,Active,26-11-2025
706,Timothy Allen,20-02-1963,Female,Johnside,North Carolina,landryjessica@example.net,211.712.6985x6039,VIP,Active,02-08-2022
707,Catherine Stevens,10-09-1982,Female,West Christine,Massachusetts,juan74@example.net,933-203-9406x7141,Premium,Active,13-04-2026
708,Pedro Allen,25-02-2003,Female,Lake Kevinbury,Washington,ohammond@example.org,(827)820-8896x030,Regular,Active,14-07-2023
709,Gregory King,03-05-1976,Male,North Wendyside,Michigan,kaylamartin@example.net,001-477-413-1696x28585,Regular,Inactive,11-10-2025
710,Monica Johnson,14-05-1975,Female,South Christopher,Virginia,kbrewer@example.org,001-942-730-3338x6575,Premium,Inactive,02-05-2023
711,Scott Thomas,20-01-1962,Male,Hoview,Massachusetts,jacobtrujillo@example.org,001-634-413-3778x4809,Premium,Active,02-07-2024
712,Michael Bowman,10-01-1977,Female,Gomezberg,North Carolina,qmaddox@example.net,671.250.1867x607,Premium,Active,04-02-2022
713,Joshua Brown,20-02-1992,Female,Lake Elizabethland,Ohio,veronicajacobs@example.net,507-420-8656x1748,Premium,Inactive,23-04-2025
714,Judy Peterson,25-04-1951,Male,Millerburgh,Washington,raymond72@example.com,561.849.6932,Regular,Inactive,30-11-2025
715,Jessica Garcia,04-11-1998,Female,Alejandrostad,New York,chenry@example.org,9654477852,Regular,Active,29-10-2022
716,Donald Kelly,18-12-1952,Female,Jamesview,New York,hallstephanie@example.org,001-545-464-8416,Regular,Active,03-02-2023
717,Tammie Wang,19-02-1992,Female,North Matthewport,Pennsylvania,weavermichael@example.net,3474391831,Premium,Active,10-06-2022
718,Jorge Robinson,05-04-1971,Female,Michaelberg,Pennsylvania,jeffreykramer@example.com,001-333-864-4538x769,Premium,Active,19-11-2021
719,Matthew Reed,18-01-1977,Female,Kelleymouth,Ohio,david98@example.org,(833)621-3122,VIP,Active,11-10-2021
720,Jennifer Norton,27-08-1967,Male,East Michelle,Massachusetts,elong@example.com,397.824.4765x149,Regular,Active,10-11-2022
721,Catherine Rivera,16-06-2010,Female,Batesburgh,Washington,taylorrhonda@example.org,3735376282,VIP,Active,12-07-2023
722,Tara Oconnell,09-11-1975,Male,Denisemouth,California,justin08@example.org,001-948-998-0603,Premium,Active,25-06-2022
723,Rachel Clark,27-10-1970,Male,East Christopher,Arizona,tammybarrett@example.org,+1-644-247-6745x970,Premium,Active,26-03-2022
724,Julie Patton,07-06-1974,Female,Christopherfurt,Michigan,twong@example.net,(533)543-8646,Regular,Inactive,18-10-2021
725,Joseph Adkins,19-05-1982,Male,East Derekbury,Virginia,schroederbradley@example.com,3898154474,New,Active,12-03-2024
726,Andrew Walters,24-09-1991,Female,West Katherineton,Arizona,melissa39@example.net,663-571-8981,Premium,Active,21-01-2024
727,Daniel Hale,07-03-1963,Male,Elizabethland,Pennsylvania,rfields@example.com,902.275.1251x3144,Regular,Active,05-04-2023
728,Sara Graham,30-08-1959,Female,Port Benjamin,Oregon,christinehood@example.net,254.723.3954,Regular,Active,21-01-2024
729,Julie Kidd,04-05-1999,Female,Seanchester,Massachusetts,ashley34@example.net,544-822-2507x28396,Regular,Inactive,25-05-2026
730,Martha Williams,25-08-1977,Male,Sharonport,Georgia,tbuchanan@example.com,736-365-0238x553,New,Inactive,05-08-2022
731,Anna Smith,14-03-1975,Female,Chambersside,Florida,whitneythornton@example.net,292-875-8102x080,Premium,Active,16-04-2023
732,John Arroyo,30-10-1951,Male,Port Matthew,Florida,turnergeorge@example.net,+1-719-975-6236x40385,VIP,Active,23-01-2025
733,Mr. Zachary Taylor,12-03-1977,Female,Manningburgh,Virginia,coneal@example.com,001-528-875-9582x8651,New,Active,29-06-2025
734,Audrey Perez,08-03-1966,Male,Ellenside,New York,ynguyen@example.com,904-772-9977,Premium,Active,27-09-2023
735,Eric Montgomery,04-05-1975,Female,South Ricky,Oregon,dyertrevor@example.net,001-489-770-0862x637,Regular,Active,26-05-2022
736,Scott Smith,02-03-2008,Male,New Anthonytown,Pennsylvania,michelle04@example.net,(588)571-7913,Regular,Active,10-06-2022
737,Ashley Obrien,08-02-1970,Male,Jenniferville,North Carolina,hollandjuan@example.org,001-342-580-5076x904,Premium,Active,28-11-2025
738,Michael Clarke,14-07-1992,Male,East Kathleenfurt,Arizona,rebecca41@example.net,408.588.4234x4346,Premium,Active,27-09-2021
739,Kellie Richardson,11-10-1965,Female,Lake Kristine,New York,perezdavid@example.com,+1-477-218-6861x151,Regular,Inactive,27-09-2021
740,Joshua Bennett,03-07-1955,Male,South Sara,New York,beardthomas@example.com,001-630-561-5058x48982,Regular,Inactive,12-01-2024
741,Kimberly Lewis,25-01-2001,Male,Taylorshire,Pennsylvania,petersenmatthew@example.net,(718)334-6779x9625,Regular,Active,25-05-2022
742,Megan Maxwell,21-05-2002,Female,West Angelamouth,Virginia,huntmary@example.org,(651)385-6208,New,Active,28-03-2022
743,Stacey Garcia,09-05-1992,Female,East Dustin,Illinois,jerry96@example.com,2427569055,New,Inactive,10-09-2023
744,Rebecca Cantu,25-01-1976,Male,Vanessabury,Washington,rileycourtney@example.net,943-846-8628x27820,Regular,Active,04-08-2025
745,Jessica Frazier,05-10-2001,Male,Joneschester,Ohio,grahammason@example.org,001-887-357-4688x967,New,Active,12-01-2026
746,Jacqueline Jones,24-11-2009,Female,Graceburgh,Florida,seanmorrison@example.net,8134292844,Regular,Active,13-11-2024
747,Sharon Nichols,24-11-1966,Female,Port Michael,Colorado,greenvictor@example.org,001-348-588-9868x11440,Premium,Active,18-02-2024
